text,label
 A photograph of Madrid’s Gran Vía full of coffins with the flag of Spain,Fake
 French high school in the town of Langres was chosen to test a vaccine against COVID-19.,Fake
 U.S. Rep. Ilhan Omar said she wants Americans to wear traditional Muslim coverings to avoid spreading the coronavirus.,Fake
 South Korean government secretly requested for certain factory to produce one million facial masks to be sent to North Korea.,Fake
 Those charts shows that the magnitude of the pandemics in the world is not that important compared to other diseases or causes of death worldwide.,Fake
 Italian quarantine resulted in a local collapse and turned into a horror film for the whole world.,Fake
 France forces patients of dual nationality to leave its hospitals to be able to treat the French during the COVID-19 outbreak.,Fake
" Video clip of an earthquake strikes China, destroying a large part of it after the COVID-19 pandemic receded.",Fake
" Quoting a WHO advisory, a text claims that India has been following a four-phase lockdown to control the spread of coronavirus.",Fake
" The message claimed that under the Disaster Management Act (DMA), nobody except the Indian government can update and post coronavirus related information on social media.",Fake
" A man who attended the Tablighi Jamaat event in Delhi, India, spit on cops intending to spread Corona virus.",Fake
 A decree that allows euthanasia in dependant senior homes has been passed in France.,Fake
 Ministry of Health blocked the respirators that Seat was producing in Spain.,Fake
 Government and media hides death and coffins in a parking lot in Spain.,Fake
 A message claims you need to sterilize products with a hair dryer,Fake
 News about COVID-19 can only be shared after seeking the government’s permission.,Fake
" The WHO has prescribed a lockdown strategy to tackle COVID-19, which India is following.",Fake
" Dr. Charles Lieber, a Harvard professor, was arrested for creating coronavirus and selling it to China.",Fake
 Brazilians observed Indian Prime Minister Narendra Modi’s “lights out” call.,Fake
 The WHO has released “protocols and procedures” of lockdown periods to fight COVID-19.,Fake
 This is the video of Congress leaders Rahul and Priyanka Gandhi breaking coronavirus lockdown by stepping out.,Fake
 There have been no cases of infection in Beijing. The epidemic did not create problems for the Chinese economy. This proves that the new coronavirus is a biological weapon of the Chinese to destroy the world.,Fake
 Heineken is giving four kegs of beer for free to encourage people to stay at home.,Fake
 A screen capture of the cover of The New York Times accompanied by a text in which it is assured that the newspaper would have branded the Government of Spain as “communist”.,Fake
 Images of an alleged fire at New York’s Lebanon Hospital.,Fake
 A video of a deer in the sea recorded during the state of alarm decree in Spain.,Fake
 An image shows what the virus in the air looks like under the most advanced microscope.,Fake
" On WhatsApp, Facebook and Twitter, a text is presented as a translation into Spanish of an editorial in The Washington Post by Desmond Brown, which states, “Either wild capitalism dies, or human civilization dies.”",Fake
 The principal access to the Guanacaste Province was closed for COVID-19 and Holy Week.,Fake
" Some countries dispose of infected bodies by throwing them into the ocean, so do not eat seafood and fish anymore.",Fake
 A building from an industry federation displayed China’s flag on its front.,Fake
" A statement by Salvador Illa, Minister of Health of Spain, where he affirms that the WHO changed the position on the use of masks.",Fake
" Since 4/4/20, Italy hasn’t registered any new cases of the coronavirus.",Fake
" After COVID-19, China is hit by an earthquake.",Fake
 Coronavirus is fake or a made-up ploy by 5G.,Fake
 Photo of a mannequin being wheeled into a hospital shows the COVID-19 coverup.,Fake
 Hospital is caught using a dummy in pandemic footage.,Fake
 Coronavirus death toll in the U.S. is inflated by inclusion of unrelated deaths.,Fake
 Photo taken by NASA on 4/5/20 when candles and diyas were lit at 9 p.m. for nine minutes.,Fake
 Government has turned Lord Vinayaka’s Kanipakam temple into an isolation ward for treating coronavirus patients.,Fake
 The NBA is asking President Donald Trump to “resign or we’ll never play again.”,Fake
 People are handing out masks “doused with chemicals which knocks you out cold” so they can rob you.,Fake
" Former NYC Mayor Rudolph Giuliani said he “bought $2M in shares of Novartis, a primary supplier of hydroxychloroquine” in early February.",Fake
" “In Italy, they have thrown their money on the streets. A clear message to the whole world that money is not enough when health is in danger.”",Fake
" Be extremely careful about the coming cold snap. If you get a fever and need to go to the hospital, you may need to be quarantined for 14 days; or even worse, you may contract COVID-19 by cross-transmission or be misdiagnosed.",Real
" A video has been viewed tens of thousands of times in multiple posts on Facebook, Weibo and Twitter that claim it shows people who committed suicide in the U.S. after contracting COVID-19.",Fake
 French president Emmanuel Macron took hollidays in the fort of Brégançon resort during the lockdown in April 2020?,Fake
 Visuals of Ooty-Coimbatore roads in India claimed by its original owners – peacocks and wild boars.,Fake
 Video of Rahul Gandhi and Priyanka Vadra breaking ‘lock down’ regulations.,Fake
 Video of a fire accident that took place at the Solapur Airport on 05 April 2020.,Fake
 Photo of a family which committed suicide due to hunger during the lockdown.,Fake
 Recent photos of deer and peacocks on Ooty-Coimbatore road.,Fake
 Video of a man spitting in the face of another man in the New York subway to spread the coronavirus,Fake
 The government of Columbia has a bill “ready” to close down the whole country in eight days,Fake
 Video suggesting that a man is spitting on bread to spread coronavirus.,Fake
 President Trump has repeatedly touted the anti-malarial medications hydroxychloroquine and chloroquine as the much-needed solution to COVID-19,Fake
" A post has been shared multiple times on Facebook, WhatsApp and Twitter by India-based users alongside a claim that the World Health Organization (WHO) has issued guidelines on COVID-19 lockdown.",Fake
" Claim that televangelist Pat Robertson said some young people “are doing all kinds of unnatural things with their sex organs. When people do that, they transfer all kinds of chemicals from ladies’ private parts and that’s where I think the (corona)virus came from.”",Fake
" Kabataan Representative, in the Philippines Sarah Elago tested positive for coronavirus.",Fake
 Posts that are circulating on Facebook say that people need to eat alkaline food in order to prevent a novel coronavirus infection.,Fake
 An arrest by the Federal Bureau of Investigation (FBI) of a professor who had ties to China is connected to the coronavirus pandemic.,Fake
 Says 44 US senators “voted NOT to send stimulus checks.”,Fake
" Teresa Rodríguez, Andalusian left-party leader, wants to “take savings from citizens” to create a public bank.",Fake
" Social media posts shared tens of thousands of times claim White House adviser Dr. Anthony Fauci stands alone in insisting hydroxychloroquine’s effectiveness against COVID-19 is unproven, while Italy, France, Spain and Brazil say it “works.”",Fake
